418	конца	конец	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4001.469#4001.802
419	срока	срок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4001.802#4002.137
420	с	с	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4002.608#4003.083
421	помпой	помпа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4003.083#4003.558
422	перед	перед	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4003.558#4004.033
423	олимпийскими	олимпийский	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4004.033#4004.508
424	играми	игра	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4004.508#4004.983
425	и	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4004.983#4005.458
426	попытками	попытка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4005.458#4005.933
427	сохранить	сохранить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4005.933#4006.408
428	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4006.408#4006.883
429	лицо	лицо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4006.883#4007.358
430	перед	перед	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4007.358#4007.833
431	Западом	Запад	PROPN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4007.833#4008.314
432	амм	амм	INTJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4008.814#4009.638
433	можно	можно	DET	_	_	_	_	_	@mva1988f-words#@mva1988f#4010.108#4010.932
434	там	там	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4011.344#4011.785
435	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4011.785#4012.226
436	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4012.226#4012.667
437	амнистию	амнистия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4012.667#4013.108
438	амнистия	амнистия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4013.403#4013.922
439	блин	блин	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4013.922#4014.441
440	для	для	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4014.441#4014.96
441	женщин-заключённых	женщина-заключённая	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4014.96#4015.479
442	с	с	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4015.479#4015.998
443	детьми	ребенок	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4015.998#4016.52
444	женщин-заключённых	женщина-заключённая	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4017.196#4017.696
445	по	по	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4017.696#4018.196
446	всей	весь	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4018.196#4018.696
447	России	Россия	PROPN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4018.696#4019.196
448	сидят	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4019.196#4019.696
449	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4019.696#4020.196
450	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4020.99#4021.259
451	сколько	сколько	PRON	_	_	_	_	_	@mva1988f-words#@mva1988f#4021.259#4021.528
452	вышло	выйти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4021.528#4021.797
453	по	по	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4021.797#4022.066
454	этой	этот	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4022.066#4022.335
455	амнистии	амнистия	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4022.335#4022.604
456	?	?	PUNCT	_	_	_	_	_	@mva1988f-words#@mva1988f#4022.604#4022.873
457	пять	пять	NUM	_	Case=Nom	_	_	_	@mva1988f-words#@mva1988f#4022.99#4023.254
458	!	!	PUNCT	_	_	_	_	_	@mva1988f-words#@mva1988f#4023.254#4023.519
459	пять	пять	NUM	_	Case=Nom	_	_	_	@mva1988f-words#@mva1988f#4025.078#4025.372
460	!	!	PUNCT	_	_	_	_	_	@mva1988f-words#@mva1988f#4025.372#4025.666
461	двоим	двое	NUM	_	Case=Dat	_	_	_	@mva1988f-words#@mva1988f#4025.843#4026.107
462	из	из	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4026.107#4026.371
463	которых	который	DET	_	Case=Gen|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4026.371#4026.635
464	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4026.635#4026.899
465	нахер	нахер	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4026.899#4027.163
466	не	не	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4027.163#4027.427
467	не	не	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4027.427#4027.691
468	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4027.691#4027.955
469	простите	простить	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4027.955#4028.219
470	надо	надо	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4028.219#4028.49
471	двое	двое	NUM	_	Case=Nom	_	_	_	@mva1988f-words#@mva1988f#4030.078#4030.357
472	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4030.357#4030.636
473	и	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4030.636#4030.915
474	Надя	Надя	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4030.915#4031.196
475	поэтому	поэтому	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4031.519#4032.461
476	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4032.637#4032.967
477	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4032.967#4033.297
478	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4033.297#4033.627
479	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4033.627#4033.957
480	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4033.957#4034.287
481	что	что	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4034.287#4034.617
482	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4034.617#4034.947
483	адвокат	адвокат	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4034.947#4035.284
484	привели	привести	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4035.666#4036.019
485	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4036.019#4036.372
486	комнату	комната	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4036.372#4036.725
487	а	а	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4037.313#4037.548
488	там	там	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4037.548#4037.783
489	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4037.783#4038.018
490	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4038.018#4038.253
491	мои	мой	DET	_	Case=Nom|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4038.253#4038.488
492	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4038.488#4038.724
493	потом	потом	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4039.988#4040.321
494	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4040.321#4040.654
495	вещи	вещь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4040.654#4040.988
496	ммм	мм	INTJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4041.488#4042.253
497	из	из	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4042.87#4043.27
498	этой	этот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4043.27#4043.67
499	комнаты	комната	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4043.67#4044.07
500	вынесли	вынести	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4044.07#4044.47
501	сотрудники	сотрудник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4044.47#4044.87
502	и	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4046.282#4046.85
503	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4046.85#4047.418
504	между	между	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4047.418#4047.988
505	воротами	ворота	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4048.194#4048.488
506	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4048.488#4048.782
507	зону	зона	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4048.782#4049.076
508	и	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4049.812#4050.129
509	воротами	ворота	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4050.129#4050.446
510	на	на	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4050.446#4050.763
511	волю	воля	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4050.763#4051.08
512	отсек	отсек	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4051.08#4051.4
513	называется	называться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mva1988f-words#@mva1988f#4051.9#4052.429
514	шлюз	шлюз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4052.429#4052.959
515	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4053.194#4053.488
516	грязный	грязный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4053.488#4053.782
517	квадрат	квадрат	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4053.782#4054.076
518	пять	пять	NUM	_	Case=Nom	_	_	_	@mva1988f-words#@mva1988f#4054.076#4054.37
519	на	на	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4054.37#4054.664
520	пять	пять	NUM	_	Case=Acc	_	_	_	@mva1988f-words#@mva1988f#4054.664#4054.959
521	мм	мм	INTJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4055.429#4055.958
522	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4056.105#4056.487
523	который	который	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4056.487#4056.869
524	въезжает	въезжать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4056.869#4057.251
525	автозак	автозак	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4057.251#4057.634
526	иии	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4058.457#4059.457
527	где	где	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4060.133#4060.603
528	разгружают	разгружать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4060.603#4061.074
529	заключённых	заключённый	ADJ	_	Case=Acc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4062.897#4063.78
530	хотя	хотя	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4064.103#4064.377
531	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4064.377#4064.651
532	и	и	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4064.651#4064.925
533	не	не	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4064.925#4065.199
534	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@mva1988f-words#@mva1988f#4065.199#4065.473
535	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4065.473#4065.747
536	выражение	выражение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4065.747#4066.021
537	вот	вот	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4066.021#4066.295
538	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4066.295#4066.569
539	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4066.569#4066.843
540	шлюзе	шлюз	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4066.843#4067.117
541	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4067.117#4067.391
542	ждала	ждать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4067.391#4067.665
543	чёрная	чёрный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4067.665#4067.939
544	волга	волга	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4067.939#4068.22
545	в	в	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4069.455#4069.749
546	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4069.749#4070.043
547	чёрную	чёрный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4070.043#4070.337
548	волгу	волга	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4070.337#4070.631
549	погрузили	погрузить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4070.631#4070.925
550	мои	мой	DET	_	Case=Acc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4070.925#4071.219
551	сумки	сумка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4071.219#4071.514
552	посадили	посадить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4072.602#4073.072
553	туда	туда	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4073.072#4073.542
554	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4073.542#4074.013
555	открыли	открыть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4075.248#4075.836
556	ворота	ворота	NOUN	_	Animacy=Inan|Case=Acc|Number=Plur	_	_	_	@mva1988f-words#@mva1988f#4075.836#4076.425
557	и	и	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4077.777#4078.09
558	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mva1988f-words#@mva1988f#4078.09#4078.403
559	поехали	поехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4078.403#4078.718
560	вместе	вместе	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4078.894#4079.35
561	с	с	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4079.35#4079.806
562	начальником	начальник	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4079.806#4080.262
563	отряда	отряд	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4080.262#4080.718
564	до	до	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4081.453#4082.012
565	вокзала	вокзал	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4082.012#4082.571
566	Нижнего	Нижний	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4083.953#4084.482
567	Новгорода	Новгород	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4084.482#4085.012
568	вот	вот	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4086.717#4086.952
569	как-то	как-то	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4086.952#4087.187
570	так	так	ADV	_	_	_	_	_	@mva1988f-words#@mva1988f#4087.187#4087.422
571	у	у	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4087.422#4087.657
572	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4087.657#4087.892
573	всё	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4087.892#4088.127
574	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4088.127#4088.362
575	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4088.362#4088.6
576	что	что	PRON	_	Case=Acc	_	_	_	@mva1988f-words#@mva1988f#4088.893#4089.163
577	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4089.163#4089.433
578	чувствовала	чувствовать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4089.433#4089.703
579	?	?	PUNCT	_	_	_	_	_	@mva1988f-words#@mva1988f#4089.703#4089.973
580	ну	ну	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4089.973#4090.246
581	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4090.393#4090.693
582	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4090.693#4090.993
583	что	что	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4090.993#4091.293
584	тоже	тоже	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4091.293#4091.593
585	поняла	понять	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4091.593#4091.893
586	что	что	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4091.893#4092.193
587	это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4092.193#4092.493
588	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4092.493#4092.793
589	смешно	смешной	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	@mva1988f-words#@mva1988f#4092.793#4093.098	
590	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4093.274#4093.656
591	смеялась	смеяться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mva1988f-words#@mva1988f#4093.656#4094.039
592	ааа	ааa	INTJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4095.009#4095.597
593	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4095.891#4096.48
594	да	да	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4099.656#4099.883
595	ничего	ничто	PRON	_	Case=Gen	_	_	_	@mva1988f-words#@mva1988f#4099.883#4100.11
596	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4100.11#4100.337
597	не	не	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4100.337#4100.564
598	чувствовала	чувствовать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4100.564#4100.791
599	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4100.791#4101.018
600	просто	просто	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4101.018#4101.245
601	ехала	ехать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4101.245#4101.479
602	расскажи	рассказать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3788.134#3788.437
603	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@is1984f-words#@is1984f#3788.437#3788.74
604	лучше	хорошо	ADV	_	Degree=Cmp	_	_	_	@is1984f-words#@is1984f#3788.74#3789.043
605	про	про	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3789.043#3789.346
606	свои	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3789.346#3789.649
607	гастроли	гастроли	NOUN	_	Animacy=Inan|Case=Acc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3789.649#3789.957
608	ээ	ээ	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3790.163#3790.986
609	с	с	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3791.456#3791.773
610	которых	который	DET	_	Case=Gen|Number=Plur	_	_	_	@is1984f-words#@is1984f#3791.773#3792.09
611	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3792.09#3792.407
612	сейчас	сейчас	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3792.407#3792.724
613	вернулась	вернуться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@is1984f-words#@is1984f#3792.724#3793.045
614	так	так	PART	_	_	_	_	_	@is1984f-words#@is1984f#3799.103#3799.515
615	так	так	PART	_	_	_	_	_	@is1984f-words#@is1984f#3806.868#3807.397
616	мхм	мхм	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3809.098#3809.568
617	мхм	мхм	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3814.332#3814.744
618	ааа	аа	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3836.182#3836.711
619	например	например	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3838.351#3838.636
620	а	а	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3838.636#3838.921
621	что	что	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3838.921#3839.206
622	делают	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3839.206#3839.491
623	ребята	ребята	NOUN	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	@is1984f-words#@is1984f#3839.491#3839.776
624	после	после	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3839.776#3840.061
625	этого	это	PRON	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@is1984f-words#@is1984f#3840.061#3840.351
626	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@is1984f-words#@is1984f#3840.469#3841.027
627	классные	классный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@is1984f-words#@is1984f#3841.027#3841.586
